id_linea_venta,id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,descuento,sucursal,canal,medio_pago,fecha_original,fecha_invalida,fecha_fuera_rango,error_cantidad,cantidad_atipica,error_precio,error_descuento,requiere_revision,motivo_revision,producto_existe,cliente_informado,cliente_existe,estado_cliente,id_cliente_modelo,producto,categoria,subcategoria,marca,costo,precio_lista,proveedor,nombre,ciudad,fecha_alta,mascota,email
LV019381,V007725,2026-01-24,C0611,P0021,1,46250,0.15,Centro,Local,Transferencia,24/01/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0611,Pedigree Premium Perro 3 kg,Alimentos,Perro,Pedigree,28300.0,49700.0,EcoPet Distribuciones,Lucía Benítez,La Plata,2026-02-13,Perro y gato,lucia.benitez.611@hotmail.com
LV019382,V007726,2025-08-26,,P0012,1,21190,0.1,Ecommerce,Online,Mercado Pago,26/08/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,"König Premium Gato 7,5 kg",Alimentos,Gato,König,11800.0,22200.0,Veterinaria Central,Cliente invitado,,,,
LV019383,V007726,2025-08-26,,P0192,1,26140,0.2,Ecommerce,Online,Mercado Pago,26/08/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Royal Canin Antipulgas Perro Grande,Salud,Perro,Royal Canin,16400.0,24700.0,Distribuidora Patitas,Cliente invitado,,,,
LV019384,V007726,2025-08-26,,P0093,1,11400,0.0,Ecommerce,Online,Mercado Pago,26/08/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Excellent Tiras Perro 150 g,Snacks,Perro,Excellent,7100.0,12100.0,EcoPet Distribuciones,Cliente invitado,,,,
LV019385,V007727,2026-03-26,C1797,P0011,1,33580,0.0,Centro,Local,Crédito,26/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1797,Pedigree Piel sensible Perro 3 kg,Alimentos,Perro,Pedigree,24100.0,33800.0,Mayorista Animalia,Agustina Acosta,La Plata,2023-08-10,Gato,agustina.acosta.1797@hotmail.com
LV019386,V007727,2026-03-26,C1797,P0195,1,28380,0.0,Centro,Local,Crédito,26/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1797,Vitalcan Antipulgas Gato Pequeño,Salud,Gato,Vitalcan,21700.0,29100.0,Mayorista Animalia,Agustina Acosta,La Plata,2023-08-10,Gato,agustina.acosta.1797@hotmail.com
LV019387,V007728,2025-06-23,C1606,P0036,1,47520,0.05,Centro,Local,Crédito,23/06/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1606,Pedigree Premium Gato 3 kg,Alimentos,Gato,Pedigree,29700.0,48500.0,Veterinaria Central,Mateo Fernández,Tolosa,2026-04-17,Gato,mateo.fernandez.1606@yahoo.com.ar
LV019388,V007729,2026-04-21,C1553,P0197,1,7250,0.2,City Bell,Local,QR,21/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1553,Royal Canin Pipeta Gato Grande,Salud,Gato,Royal Canin,5600.0,7300.0,EcoPet Distribuciones,Nicolás Gómez,La Plata,2024-01-11,Gato,nicolas.gomez.1553@outlook.com
LV019389,V007729,2026-04-21,C1553,P0157,1,34230,0.05,City Bell,Local,QR,21/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1553,Royal Canin Juguete Perro M,Accesorios,Perro,Royal Canin,21100.0,33900.0,EcoPet Distribuciones,Nicolás Gómez,La Plata,2024-01-11,Gato,nicolas.gomez.1553@outlook.com
LV019390,V007729,2026-04-21,C1553,P0018,1,13490,0.1,City Bell,Local,QR,21/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1553,Excellent Premium Gato 10 kg,Alimentos,Gato,Excellent,7200.0,13300.0,Pet Supply BA,Nicolás Gómez,La Plata,2024-01-11,Gato,nicolas.gomez.1553@outlook.com
LV019391,V007730,2025-03-28,C1152,P0019,1,13310,0.0,Los Hornos,Local,Efectivo,28/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1152,Balanced Cachorro Perro 15 kg,Alimentos,Perro,Balanced,7700.0,12900.0,Mayorista Animalia,Lucía Herrera,Berisso,2024-12-28,Gato,lucia.herrera.1152@outlook.com
LV019392,V007730,2025-03-28,C1152,P0186,1,9870,0.0,Los Hornos,Local,Efectivo,28/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1152,Nutribon Antipulgas Perro Mediano,Salud,Perro,Nutribon,5800.0,9500.0,Pet Supply BA,Lucía Herrera,Berisso,2024-12-28,Gato,lucia.herrera.1152@outlook.com
LV019393,V007730,2025-03-28,C1152,P0115,1,15930,0.0,Los Hornos,Local,Crédito,28/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1152,Kongo Cepillo dental Perro 250 ml,Higiene,Perro,Kongo,11100.0,16600.0,Mayorista Animalia,Lucía Herrera,Berisso,2024-12-28,Gato,lucia.herrera.1152@outlook.com
LV019394,V007730,2025-03-28,C1152,P0003,1,26800,0.05,Los Hornos,Local,Transferencia,28/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1152,Excellent Premium Perro 10 kg,Alimentos,Perro,Excellent,13800.0,25300.0,Mayorista Animalia,Lucía Herrera,Berisso,2024-12-28,Gato,lucia.herrera.1152@outlook.com
LV019395,V007731,2026-04-28,C1025,P0023,1,56380,0.0,Centro,Local,Débito,28/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1025,Excellent Piel sensible Perro 10 kg,Alimentos,Perro,Excellent,54578.0,53400.0,Accesorios Huella,Bautista Díaz,Los Hornos,2023-09-30,Gato,bautista.diaz.1025@hotmail.com
LV019396,V007731,2026-04-28,C1025,P0189,2,7490,0.1,Centro,Local,QR,28/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1025,Osspret Antipulgas Gato 60 u.,Salud,Gato,Osspret,,7100.0,EcoPet Distribuciones,Bautista Díaz,Los Hornos,2023-09-30,Gato,bautista.diaz.1025@hotmail.com
LV019397,V007731,2026-04-28,C1025,P0007,1,19370,0.1,Centro,Local,Efectivo,28/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1025,"König Cachorro Perro 7,5 kg",Alimentos,Perro,König,11900.0,19400.0,Accesorios Huella,Bautista Díaz,Los Hornos,2023-09-30,Gato,bautista.diaz.1025@hotmail.com
LV019398,V007732,2026-05-31,C1066,P0042,1,33510,0.0,Los Hornos,Local,Crédito,31/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1066,"König Premium Gato 7,5 kg",Alimentos,Gato,König,22200.0,34400.0,Pet Supply BA,Facundo González,La Plata,2023-01-04,Perro y gato,facundo.gonzalez.1066@gmail.com
LV019399,V007732,2026-05-31,C1066,P0012,1,22650,0.0,Los Hornos,Local,Efectivo,31/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1066,"König Premium Gato 7,5 kg",Alimentos,Gato,König,11800.0,22200.0,Veterinaria Central,Facundo González,La Plata,2023-01-04,Perro y gato,facundo.gonzalez.1066@gmail.com
LV019400,V007733,2026-01-07,C0812,P0044,2,19860,0.05,City Bell,Local,Efectivo,07/01/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0812,Balanced Piel sensible Gato 15 kg,Alimentos,Gato,Balanced,14400.0,18600.0,Veterinaria Central,Valentina Rossi,City Bell,2024-11-30,Perro,valentina.rossi.812gmail.com
LV019401,V007734,2026-07-01,C1409,P0005,1,20890,0.05,Los Hornos,Local,QR,01/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1409,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,13600.0,22300.0,EcoPet Distribuciones,Facundo Romero,Los Hornos,2023-08-15,Ave,facundo.romero.1409@outlook.com
LV019402,V007734,2026-07-01,C1409,P0051,1,22930,0.0,Los Hornos,Local,Transferencia,01/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1409,Pedigree Premium Perro 3 kg,Alimentos,Perro,Pedigree,15500.0,23600.0,Mayorista Animalia,Facundo Romero,Los Hornos,2023-08-15,Ave,facundo.romero.1409@outlook.com
LV019403,V007734,2026-07-01,C1409,P0032,1,31120,0.0,Los Hornos,Local,Débito,01/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1409,"König Piel sensible Gato 7,5 kg",Alimentos,Gato,König,18800.0,29400.0,,Facundo Romero,Los Hornos,2023-08-15,Ave,facundo.romero.1409@outlook.com
LV019404,V007735,2025-10-31,C0739,P0138,1,4860,0.05,Ecommerce,Online,Crédito,31/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0739,Whiskas Correa General L,Accesorios,General,Whiskas,2900.0,5100.0,Pet Supply BA,Santiago Ruiz,City Bell,2025-09-07,Ave,santiago.ruiz.739@outlook.com
LV019405,V007735,2025-10-31,C0739,P0027,1,20740,0.05,Ecommerce,Online,Crédito,31/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0739,"König Premium Perro 7,5 kg",Alimentos,Perro,König,11900.0,21500.0,Mayorista Animalia,Santiago Ruiz,City Bell,2025-09-07,Ave,santiago.ruiz.739@outlook.com
LV019406,V007735,2025-10-31,C0739,P0106,2,4380,0.0,Ecommerce,Online,Transferencia,31/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0739,Eukanuba Cepillo dental Perro 500 ml,Higiene,Perro,Eukanuba,2900.0,4700.0,Pet Supply BA,Santiago Ruiz,City Bell,2025-09-07,Ave,santiago.ruiz.739@outlook.com
LV019407,V007735,2025-10-31,C0739,P0126,2,21570,0.0,Ecommerce,Online,Débito,31/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0739,Eukanuba Shampoo General 500 ml,Higiene,General,Eukanuba,14200.0,21600.0,NutriPet Sur,Santiago Ruiz,City Bell,2025-09-07,Ave,santiago.ruiz.739@outlook.com
LV019408,V007736,2025-04-08,C0338,P0096,3,8880,0.0,City Bell,Local,Crédito,08/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0338,Pedigree Tiras Gato 500 g,Accesorios,Gato,Pedigree,6700.0,9100.0,Distribuidora Patitas,Martina Torres,Villa Elisa,2023-07-29,Perro y gato,martina.torres.338@hotmail.com
LV019409,V007736,2025-04-08,C0338,P0124,2,4000,0.15,City Bell,Local,Débito,08/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0338,Purina Cepillo dental Perro 4 kg,Higiene,Perro,Purina,3000.0,4000.0,Veterinaria Central,Martina Torres,Villa Elisa,2023-07-29,Perro y gato,martina.torres.338@hotmail.com
LV019410,V007736,2025-04-08,C0338,P0161,1,58800,0.0,City Bell,Local,Efectivo,08/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0338,Nutribon Juguete Gato S,Accesorios,Gato,Nutribon,38700.0,57700.0,Mundo Mascota,Martina Torres,Villa Elisa,2023-07-29,Perro y gato,martina.torres.338@hotmail.com
LV019411,V007737,2026-04-21,C1472,P0166,1,32710,0.05,Ecommerce,Online,Transferencia,21/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1472,Nutribon Correa Perro S,Accesorios,Perro,Nutribon,26400.0,35100.0,NutriPet Sur,Bruno Martínez,La Plata,2025-07-26,Perro,bruno.martinez.1472@hotmail.com
LV019412,V007737,2026-04-21,C1472,P0129,1,5430,0.1,Ecommerce,Online,Transferencia,21/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1472,Purina Shampoo General 4 kg,Higiene,General,Purina,3900.0,5300.0,Mundo Mascota,Bruno Martínez,La Plata,2025-07-26,Perro,bruno.martinez.1472@hotmail.com
LV019413,V007737,2026-04-21,C1472,P0160,1,52360,0.0,Ecommerce,Online,Débito,21/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1472,Vitalcan Correa Perro XS,Accesorios,Perro,Vitalcan,33500.0,50500.0,Distribuidora Patitas,Bruno Martínez,La Plata,2025-07-26,Perro,bruno.martinez.1472@hotmail.com
LV019414,V007737,2026-04-21,C1472,P0182,3,37830,0.0,Ecommerce,Online,Débito,21/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1472,Royal Canin Pipeta Perro Grande,Salud,Perro,Royal Canin,25400.0,36300.0,NutriPet Sur,Bruno Martínez,La Plata,2025-07-26,Perro,bruno.martinez.1472@hotmail.com
LV019415,V007738,2026-06-03,C1930,P0002,1,7910,0.15,Ecommerce,Online,Mercado Pago,03/06/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1930,"König Piel sensible Gato 7,5 kg",Alimentos,Gato,König,4500.0,7400.0,Pet Supply BA,Mateo Herrera,La Plata,2025-05-10,Gato,mateo.herrera.1930@hotmail.com
LV019416,V007738,2026-06-03,C1930,P0007,1,19300,0.0,Ecommerce,Online,Débito,03/06/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1930,"König Cachorro Perro 7,5 kg",Alimentos,Perro,König,11900.0,19400.0,Accesorios Huella,Mateo Herrera,La Plata,2025-05-10,Gato,mateo.herrera.1930@hotmail.com
LV019417,V007739,2025-03-19,C0361,P0005,2,20890,0.0,Ecommerce,Online,Crédito,19/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0361,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,13600.0,22300.0,EcoPet Distribuciones,Candela Rossi,Tolosa,2025-06-25,Perro,candela.rossi.361@gmail.com
LV019418,V007740,2026-03-19,C1449,P0050,2,36990,0.2,Los Hornos,Local,Transferencia,19/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1449,Catit Piel sensible Gato 1 kg,Alimentos,Gato,Catit,26100.0,35000.0,Pet Supply BA,Delfina Acosta,Los Hornos,2024-01-04,Perro,delfina.acosta.1449@outlook.com
LV019419,V007740,2026-03-19,C1449,P0072,1,5690,0.2,Los Hornos,Local,Crédito,19/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1449,"König Premium Gato 7,5 kg",Alimentos,Gato,König,3600.0,6100.0,Distribuidora Patitas,Delfina Acosta,Los Hornos,2024-01-04,Perro,delfina.acosta.1449@outlook.com
LV019420,V007740,2026-03-19,C1449,P0022,2,6760,0.05,Los Hornos,Local,Débito,19/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1449,"König Cachorro Gato 7,5 kg",Alimentos,Gato,König,4500.0,6500.0,NutriPet Sur,Delfina Acosta,Los Hornos,2024-01-04,Perro,delfina.acosta.1449@outlook.com
LV019421,V007741,2025-02-19,C1087,P0141,1,58900,0.15,Ecommerce,Online,Mercado Pago,19/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1087,Nutribon Juguete General S,Accesorios,General,Nutribon,34200.0,61500.0,EcoPet Distribuciones,Valentina Pérez,City Bell,2025-03-18,Perro,valentina.perez.1087@yahoo.com.ar
LV019422,V007741,2025-02-19,C1087,P0056,1,67820,0.0,Ecommerce,Online,Transferencia,19/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1087,Pedigree Piel sensible Gato 3 kg,Alimentos,Gato,Pedigree,41200.0,65500.0,Distribuidora Patitas,Valentina Pérez,City Bell,2025-03-18,Perro,valentina.perez.1087@yahoo.com.ar
LV019423,V007742,2026-02-15,C1189,P0103,1,2690,0.05,Centro,Local,Débito,15/02/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1189,Excellent Galletas Perro 150 g,Snacks,Perro,Excellent,1900.0,2700.0,Accesorios Huella,Santiago Fernández,Los Hornos,2024-11-27,Otro,santiago.fernandez.1189@hotmail.com
LV019424,V007742,2026-02-15,C1189,P0005,1,21920,0.0,Centro,Local,Transferencia,15/02/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1189,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,13600.0,22300.0,EcoPet Distribuciones,Santiago Fernández,Los Hornos,2024-11-27,Otro,santiago.fernandez.1189@hotmail.com
LV019425,V007743,2026-03-31,C0774,P0078,1,50050,0.0,City Bell,Local,QR,31/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0774,Excellent Premium Gato 10 kg,Alimentos,Gato,Excellent,40400.0,53800.0,NutriPet Sur,Franco Ruiz,City Bell,2026-03-26,Gato,franco.ruiz.774@outlook.com
LV019426,V007743,2026-03-31,C0774,P0104,2,6260,0.1,City Bell,Local,Efectivo,31/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0774,Balanced Mix entrenamiento Gato 500 g,Snacks,Gato,Balanced,4600.0,6200.0,Distribuidora Patitas,Franco Ruiz,City Bell,2026-03-26,Gato,franco.ruiz.774@outlook.com
LV019427,V007743,2026-03-31,C0774,P0094,2,2860,0.0,City Bell,Local,QR,31/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0774,Balanced Galletas Gato 500 g,Snacks,Gato,Balanced,2100.0,3000.0,NutriPet Sur,Franco Ruiz,City Bell,2026-03-26,Gato,franco.ruiz.774@outlook.com
LV019428,V007743,2026-03-31,C0774,P0082,1,4810,0.1,City Bell,Local,Efectivo,31/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0774,König Galletas Gato 500 g,Snacks,Gato,König,3100.0,4500.0,Pet Supply BA,Franco Ruiz,City Bell,2026-03-26,Gato,franco.ruiz.774@outlook.com
LV019429,V007744,2025-08-24,C0401,P0161,4,56750,0.05,Los Hornos,Local,Efectivo,24/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0401,Nutribon Juguete Gato S,Accesorios,Gato,Nutribon,38700.0,57700.0,Mundo Mascota,Camila Acosta,Tolosa,2023-01-15,Perro y gato,camila.acosta.401@yahoo.com.ar
LV019430,V007744,2025-08-24,C0401,P0067,3,59840,0.0,Los Hornos,Local,QR,24/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0401,"König Cachorro Perro 7,5 kg",Alimentos,Perro,König,46000.0,60500.0,Mayorista Animalia,Camila Acosta,Tolosa,2023-01-15,Perro y gato,camila.acosta.401@yahoo.com.ar
LV019431,V007744,2025-08-24,C0401,P0068,1,31970,0.0,Los Hornos,Local,Crédito,24/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0401,Excellent Piel sensible Gato 10 kg,Alimentos,Gato,Excellent,19900.0,31600.0,Veterinaria Central,Camila Acosta,Tolosa,2023-01-15,Perro y gato,camila.acosta.401@yahoo.com.ar
LV019432,V007745,2026-05-18,C1475,P0194,1,20110,0.0,City Bell,Local,Crédito,18/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1475,Osspret Pipeta Perro 60 u.,Salud,Perro,Osspret,11400.0,20400.0,Pet Supply BA,Lucía Herrera,La Plata,2023-10-05,Perro,lucia.herrera.1475@yahoo.com.ar
LV019433,V007745,2026-05-18,C1475,P0162,1,34540,0.0,City Bell,Local,QR,18/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1475,Royal Canin Correa General M,Accesorios,General,Royal Canin,25400.0,35200.0,Pet Supply BA,Lucía Herrera,La Plata,2023-10-05,Perro,lucia.herrera.1475@yahoo.com.ar
LV019434,V007745,2026-05-18,C1475,P0090,1,9900,0.05,City Bell,Local,QR,18/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1475,Catit Tiras Gato 500 g,Snacks,Gato,Catit,5500.0,9600.0,Pet Supply BA,Lucía Herrera,La Plata,2023-10-05,Perro,lucia.herrera.1475@yahoo.com.ar
LV019435,V007746,2026-07-03,C0675,P0171,2,50610,0.0,Los Hornos,Local,QR,03/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0675,Nutribon Juguete General S,Accesorios,General,Nutribon,33700.0,51800.0,Mayorista Animalia,Facundo Ruiz,City Bell,2023-07-22,Ave,facundo.ruiz.675@outlook.com
LV019436,V007746,2026-07-03,C0675,P0133,3,3480,0.0,Los Hornos,Local,Efectivo,03/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0675,Dogit Cepillo dental Perro 2 kg,Higiene,Perro,Dogit,4730.0,3600.0,EcoPet Distribuciones,Facundo Ruiz,City Bell,2023-07-22,Ave,facundo.ruiz.675@outlook.com
LV019437,V007747,2025-04-18,C1871,P0092,3,3060,0.0,Ecommerce,Online,Crédito,18/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1871,König Mix entrenamiento Gato 500 g,Snacks,Gato,König,2000.0,3200.0,Veterinaria Central,Delfina Fernández,Los Hornos,2025-06-20,Perro,delfina.fernandez.1871@yahoo.com.ar
LV019438,V007747,2025-04-18,C1871,P0078,1,53020,0.1,Ecommerce,Online,Crédito,18/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1871,Excellent Premium Gato 10 kg,Alimentos,Gato,Excellent,40400.0,53800.0,NutriPet Sur,Delfina Fernández,Los Hornos,2025-06-20,Perro,delfina.fernandez.1871@yahoo.com.ar
LV019439,V007748,2025-10-13,C0507,P0047,1,36370,0.1,City Bell,Local,Efectivo,13/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0507,"König Piel sensible Perro 7,5 kg",Alimentos,Perro,König,19200.0,36000.0,Accesorios Huella,Facundo Castro,La Plata,2025-08-09,Gato,facundo.castro.507@yahoo.com.ar
LV019440,V007748,2025-10-13,C0507,P0127,1,12970,0.1,City Bell,Local,Efectivo,13/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0507,Agility Cepillo dental Perro 1 l,Higiene,Perro,Agility,7400.0,13000.0,Accesorios Huella,Facundo Castro,La Plata,2025-08-09,Gato,facundo.castro.507@yahoo.com.ar
LV019441,V007749,2025-08-23,C1605,P0186,1,8920,0.0,Los Hornos,Local,Crédito,23/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1605,Nutribon Antipulgas Perro Mediano,Salud,Perro,Nutribon,5800.0,9500.0,Pet Supply BA,Martina González,Ensenada,2023-12-05,Perro y gato,martina.gonzalez.1605@gmail.com
LV019442,V007749,2025-08-23,C1605,P0098,3,6970,0.0,Los Hornos,Local,Crédito,23/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1605,Excellent Mix entrenamiento Gato 500 g,Snacks,Gato,Excellent,3800.0,6900.0,Pet Supply BA,Martina González,Ensenada,2023-12-05,Perro y gato,martina.gonzalez.1605@gmail.com
LV019443,V007749,2025-08-23,C1605,P0099,2,6640,0.0,Los Hornos,Local,Transferencia,23/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1605,Balanced Tiras Perro 150 g,Snacks,Perro,Balanced,3800.0,7000.0,Mayorista Animalia,Martina González,Ensenada,2023-12-05,Perro y gato,martina.gonzalez.1605@gmail.com
LV019444,V007749,2025-08-23,C1605,P0112,1,14570,0.0,Los Hornos,Local,QR,23/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1605,Agility Cepillo dental Perro 1 l,Higiene,Perro,Agility,7800.0,13900.0,Distribuidora Patitas,Martina González,Ensenada,2023-12-05,Perro y gato,martina.gonzalez.1605@gmail.com
